Sample#,Scan#,Interval,ENERGY-RBK,IC1[V],IC2[V],IC3[V],TRANS,TransRef,If,FLUOR,ROI_0[c/s],ROI_1[c/s],ROI_2[c/s],ROI_3[c/s],ROI_4[c/s],ROI_5[c/s],ROI_6[c/s],ROI_7[c/s],e-time[sec],DEADTIME[%],INT_TIME[sec],OCR,ICR
1,1,3,8.879605066119213,0,0,3.177296738285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.879803001049018,0,0,3.176678941714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.87999151892411,0,0,3.176905932571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.880198898073157,0,0,3.1769057622857138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.880396860168723,0,0,3.1778598731428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.880604258744402,0,0,3.1780587668571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.880802239384861,0,0,3.178181883428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.880990800796804,0,0,3.178397465142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88124537173593,0,0,3.178975925714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.881396235655192,0,0,3.181255881142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.881594252530336,0,0,3.178847189714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.881801708498141,0,0,3.1773255165714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.882009174410289,0,0,3.1779596605714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.882207219330946,0,0,3.1790142400000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.882395841966185,0,0,3.1843891382857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.882603336359232,0,0,3.1803984925714275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.882791976257385,0,0,3.1805217794285707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88299948964093,0,0,3.1813956857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88320701297291,0,0,3.1801205862857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.883395679180971,0,0,3.179722288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.883593787549412,0,0,3.1829924548571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.883801339374012,0,0,3.185413577142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88399946630772,0,0,3.1855343097142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88419760230913,0,0,3.1826135691428568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.884405183084569,0,0,3.1823082468571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.884603337655097,0,0,3.1805229714285708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88479206472572,0,0,3.179379502857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88499967400551,0,0,3.1786440388571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.885197855786625,0,0,3.178732927999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.885396046639176,0,0,3.1791843554285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.885594246563773,0,0,3.179062090285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.885811333081598,0,0,3.175683792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.886009552016297,0,0,3.176873748571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.886198340390209,0,0,3.1773764319999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88639657704131,0,0,3.174855181714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.886594822767577,0,0,3.1747838319999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88680251850088,0,0,3.1763754925714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.88699134144808,0,0,3.175430917714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.887217939852492,0,0,3.175223339428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.887397338664671,0,0,3.1749096731428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.887595630208345,0,0,3.1737117131428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.887793930830922,0,0,3.174331042285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888001684078649,0,0,3.1733076251428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888190559315252,0,0,3.1739155451428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888398331588707,0,0,3.1729258445714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888596668965532,0,0,3.1725072822857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888795015424378,0,0,3.1723371668571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.888993370965867,0,0,3.173442491428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.889201181751702,0,0,3.1741817017142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.889399555892904,0,0,3.1732296342857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.889607386165514,0,0,3.1737057531428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.889796331429503,0,0,3.1746772331428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.890013628671127,0,0,3.176139136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.890202591654043,0,0,3.176439179428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.890401011656783,0,0,3.1756861759999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.890608889978164,0,0,3.1751708914285706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.890807328589608,0,0,3.1761445851428576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.891005776289965,0,0,3.176976430857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89121368362992,0,0,3.1751804274285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.891402698959903,0,0,3.173657392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.891601173930718,0,0,3.171835845714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.891799657992925,0,0,3.179675118857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89199815114714,0,0,3.175189622857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.892196653393983,0,0,3.171175307428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.892395164734076,0,0,3.1699620217142845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.892603138748873,0,0,3.1701055725714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89279221469648,0,0,3.1711245622857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.893000207767072,0,0,3.171753597714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.893198755919494,0,0,3.170590205714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89339731316829,0,0,3.170912556571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.893605335281276,0,0,3.172485145142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.893803911157915,0,0,3.1741501988571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.894002496132817,0,0,3.177165618285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.894210547294225,0,0,3.178672817142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89439969337989,0,0,3.1819109702857133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.894598305653298,0,0,3.187050022857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89479692702745,0,0,3.1878003017142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.894995557502964,0,0,3.1876965977142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.895194197080459,0,0,3.1884974514285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.895392845760558,0,0,3.188068842285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.895591503543878,0,0,3.188026611428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.895790170431042,0,0,3.1885899165714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.895998307411281,0,0,3.1881527931428564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.896206454384432,0,0,3.186256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.896405149454088,0,0,3.1864979565714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.896594391320003,0,0,3.1849389908571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89680256691317,0,0,3.185399784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89699182612632,0,0,3.185399784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.897200020802746,0,0,3.1857909302857146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.897408225476205,0,0,3.1852988045714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.897625904688207,0,0,3.1849783268571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89780573488847,0,0,3.1865699874285704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.898004503260426,0,0,3.184488925714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.898203280743763,0,0,3.1839465657142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.898392601104117,0,0,3.184067298285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.898600863047053,0,0,3.1840015679999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.89879966786825,0,0,3.185412385142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.898998481803309,0,0,3.1838297497142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.899197304852851,0,0,3.183684836571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.899396137017497,0,0,3.183939243428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.899604447157659,0,0,3.185406084571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.899812767303093,0,0,3.185550827428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.900002157936353,0,0,3.184047545142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90020102700182,0,0,3.194840934857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.900399905185528,0,0,3.1877968959999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.900598792488099,0,0,3.187883571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90080716039583,0,0,3.1875372102857145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.900996594452318,0,0,3.185535331428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.901195509115206,0,0,3.185694208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90140390568813,0,0,3.184037157714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90159336580566,0,0,3.184474451428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.901792307834464,0,0,3.184608977142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.901991258986484,0,0,3.1838738537142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.902199693788784,0,0,3.1839537177142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.902398663623615,0,0,3.1838912228571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.902597642583558,0,0,3.184115318857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.902796630669235,0,0,3.184216298285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.902995627881266,0,0,3.184863724571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90320411094028,0,0,3.184159763428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.903412604016918,0,0,3.1864405702857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.903602151871082,0,0,3.1857628331428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.903791708005404,0,0,3.184516511999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.903990750858553,0,0,3.182617145142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.904199281735405,0,0,3.1846472914285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90439834328417,0,0,3.182570146285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.904597413964296,0,0,3.1811639268571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.904796493776415,0,0,3.179952003428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.904995582721142,0,0,3.1811293588571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.905194680799104,0,0,3.1774215577142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.905403269534565,0,0,3.1770908628571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.905602386315856,0,0,3.176230238857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90580151223228,0,0,3.175708653714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.905991164455758,0,0,3.1743901314285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.906199791473018,0,0,3.1729057508571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.906398944798577,0,0,3.172071521142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.906598107261761,0,0,3.1720063017142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.906797278863198,0,0,3.171650404571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.906996459603505,0,0,3.1694678525714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.907195649483306,0,0,3.170116811428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.907404334398839,0,0,3.1688323462857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.907603542994794,0,0,3.1666538811428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.907802760732142,0,0,3.1673259988571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.907992500409947,0,0,3.1632929519999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90819173599658,0,0,3.159811630857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.908400468798806,0,0,3.1560820331428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.908609211636502,0,0,3.1564028514285707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.908808475525658,0,0,3.153324596571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.909007748559983,0,0,3.148510789714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.909235500369604,0,0,3.148818496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.909396831796053,0,0,3.142805366857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.90959613183404,0,0,3.1416806297142847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.909795441019662,0,0,3.141361003428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.910004250930974,0,0,3.144462076571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91019408683631,0,0,3.148414578285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.910421900877273,0,0,3.1595808937142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91060226213554,0,0,3.1577120080000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91081111084554,0,0,3.1605992022857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.910991488268701,0,0,3.166900965714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.911238332672484,0,0,3.175475362285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91139973852223,0,0,3.175781195428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91160862558499,0,0,3.1779596605714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.911808027153137,0,0,3.180687467428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.912007437875854,0,0,3.1813476651428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.912206857753757,0,0,3.1843830079999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.912406286787476,0,0,3.1875649668571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.912596227713323,0,0,3.1846641497142847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.912843163334026,0,0,3.1832403908571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.913004628829771,0,0,3.1876320594285708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.913194595920404,0,0,3.183999354285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.913403569315168,0,0,3.183140262857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.913603053296901,0,0,3.1836039508571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.913793046557675,0,0,3.1839804525714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914002048741565,0,0,3.1831223828571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914201560205745,0,0,3.1826110148571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914401080831997,0,0,3.182201477714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914610112268017,0,0,3.1819715919999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914790647510532,0,0,3.182076317714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.914990195190343,0,0,3.1819087565714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.915199254970174,0,0,3.1814248045714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.915398821416142,0,0,3.1808904479999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.915598397027932,0,0,3.1807341257142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91579798180617,0,0,3.1795242457142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.915997575751478,0,0,3.1801946605714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91619717886449,0,0,3.179462261714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.916396791145823,0,0,3.178652553142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.916605918608171,0,0,3.1761658708571434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.916796043215973,0,0,3.175025297142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91699568300604,0,0,3.186186163428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.917195331966937,0,0,3.1809393200000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91739499009929,0,0,3.181209393142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.917604165599398,0,0,3.1788294799999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.917803842513354,0,0,3.178304318857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.918003528600678,0,0,3.179476054857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.918203223861992,0,0,3.178185118857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.918402928297926,0,0,3.178033905142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.91859313152908,0,0,3.1760059725714282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.918802364696159,0,0,3.1750646331428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.918992585405734,0,0,3.1734348285714282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.919192326109389,0,0,3.172512220571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.919411100267677,0,0,3.169838734857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.919601347615627,0,0,3.1669959851428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.919801116291445,0,0,3.164914412571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.920000894146897,0,0,3.160434365714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.920200681182608,0,0,3.1562315439999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92040047739921,0,0,3.1505513234285707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.920590768046354,0,0,3.1470136377142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.920800097377589,0,0,3.1442723782857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.920999921140618,0,0,3.1420942537142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.921199754087048,0,0,3.1433075394285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.921399596217503,0,0,3.1441581165714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.921608964491007,0,0,3.1456811519999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.921799308032996,0,0,3.1491973817142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.921999177719295,0,0,3.157265689142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.922208574862843,0,0,3.1604452640000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.922398944652123,0,0,3.1650634125714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92259884189991,0,0,3.170753509714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.922808267919423,0,0,3.176056036571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.922998663961373,0,0,3.1809280811428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.923198588776303,0,0,3.1834101657142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.923398522781538,0,0,3.1854592137142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.923598465977705,0,0,3.1854501885714277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92379841836543,0,0,3.1874609222857138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.923998379945346,0,0,3.1876531748571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.924198350718074,0,0,3.186384035428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.924398330684252,0,0,3.1857258811428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.924598319844499,0,0,3.1851612137142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.924798318199452,0,0,3.1840255782857136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.924998325749732,0,0,3.1826387714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
